14078.00
25643.00
9484.00
23676.00
7920.00
16357.00
14527.00
17634.00
7574.00
16842.00
10757.00
15580.00
12893.00
16691.00
18382.00
14682.00
8368.00
16379.00
12370.00
14369.00
11013.00
15674.00
16752.00
10784.00
12717.00
15217.00
11231.00
23613.00
8946.00
12987.00
8193.00
11446.00
14429.00
15669.00
12201.00
16239.00
18122.00
11305.00
23433.00
12120.00
10303.00
23085.00
7581.00
9621.00
7872.00
19561.00
12296.00
17089.00
13653.00
12886.00
14256.00
13749.00
12405.00
19393.00
12400.00
15229.00
15095.00
19425.00
13569.00
14758.00
15932.00
12875.00
15489.00
12978.00
14250.00
13418.00
14332.00
16764.00
14856.00
13378.00
16012.00
12206.00
14130.00
13446.00
13114.00
15510.00
19265.00
13731.00
13122.00
12777.00
17543.00
14403.00
12042.00
16789.00
16738.00
9789.00
13041.00
19371.00
10610.00
12434.00
18106.00
14459.00
16163.00
14801.00
14800.00
14341.00
20555.00
15073.00
14395.00
15109.00
14186.00
18109.00
21910.00
9592.00
15726.00
15251.00
8565.00
17469.00
16921.00
16158.00
8927.00
22394.00
10130.00
17405.00
16271.00
11111.00
12698.00
12938.00
21080.00
17707.00
14922.00
13831.00
19999.00
15625.00
14091.00
13967.00
14043.00
12630.00
17218.00
12976.00
12412.00
15413.00
13601.00
18502.00
17582.00
21150.00
11491.00
14696.00
15194.00
21197.00
11717.00
18566.00
14068.00
17656.00
15852.00
13087.00
13664.00
14367.00
15492.00
11926.00
14377.00
11420.00
11705.00
20145.00
13420.00
10589.00
16836.00
13478.00
14874.00
12107.00
15254.00
15786.00
17852.00
11770.00
14847.00
16773.00
20078.00
12304.00
9957.00
15634.00
16983.00
20104.00
6696.00
14147.00
17075.00
13219.00
10198.00
17058.00
16004.00
14040.00
18944.00
14276.00
19660.00
24059.00
7120.00
20300.00
14985.00
13856.00
17028.00
12240.00
13875.00
14260.00
14695.00
19472.00
12379.00
21230.00
12814.00
15508.00
21573.00
7214.00
25365.00
18692.00
7605.00
19258.00
16086.00
14632.00
14835.00
10202.00
16803.00
16921.00
16081.00
18875.00
9498.00
19965.00
14129.00
9824.00
15536.00
19251.00
12763.00
12481.00
15247.00
17680.00
15549.00
12858.00
17889.00
11215.00
25470.00
13581.00
15928.00
11807.00
18916.00
11919.00
17624.00
12548.00
13796.00
13287.00
18913.00
18195.00
18412.00
18629.00
13977.00
16223.00
12533.00
18231.00
13330.00
18497.00
14004.00
14718.00
19441.00
14566.00
12365.00
15591.00
16760.00
19669.00
13986.00
15956.00
15145.00
14334.00
12949.00
14939.00
22407.00
14598.00
7865.00
23323.00
22376.00
12857.00
20983.00
15609.00
9134.00
10291.00
16456.00
17357.00
13935.00
14369.00
14871.00
26040.00
9802.00
15710.00
17996.00
9912.00
10622.00
13216.00
17626.00
14183.00
11683.00
19216.00
7663.00
13934.00
14469.00
21617.00
8897.00
23528.00
10460.00
15491.00
17373.00
15275.00
16392.00
11264.00
10790.00
21714.00
17048.00
15237.00
13963.00
14797.00
11052.00
8949.00
13892.00
18835.00
16738.00
8651.00
19965.00
14092.00
14256.00
15762.00
7227.00
12332.00
14905.00
16827.00
12201.00
16601.00
14976.00
15764.00
10879.00
17913.00
13641.00
15817.00
15935.00
16962.00
13777.00
18140.00
16184.00
16246.00
15967.00
11972.00
12456.00
16059.00
20149.00
14817.00
20166.00
12665.00
17040.00
16620.00
13075.00
12527.00
10808.00
12204.00
23156.00
17362.00
11521.00
6937.00
18728.00
18848.00
19172.00
14133.00
15223.00
17669.00
11798.00
19318.00
13932.00
22005.00
18636.00
16732.00
12589.00
14205.00
22385.00
14218.00
11986.00
10617.00
13141.00
17130.00
16322.00
16663.00
14476.00
10825.00
23892.00
11459.00
14953.00
8100.00
14440.00
13550.00
16193.00
13069.00
14109.00
12508.00
19069.00
14730.00
8124.00
19078.00
11259.00
18308.00
14973.00
21538.00
14989.00
20085.00
14528.00
15020.00
12174.00
11887.00
15813.00
16494.00
13761.00
15755.00
15445.00
13177.00
17529.00
15769.00
18100.00
9015.00
21773.00
15323.00
15790.00
14012.00
13498.00
20235.00
12569.00
23377.00
12733.00
14801.00
16314.00
12092.00
17293.00
14618.00
9170.00
19448.00
15359.00
12616.00
17493.00
11945.00
18031.00
16518.00
13169.00
12158.00
18586.00
14749.00
14944.00
15142.00
16851.00
20854.00
13539.00
15788.00
22658.00
14372.00
15876.00
13767.00
17762.00
13577.00
11791.00
13797.00
16491.00
16761.00
18112.00
14899.00
18019.00
18274.00
13831.00
19908.00
19673.00
13902.00
17215.00
16084.00
12029.00
14834.00
14921.00
7787.00
15614.00
13917.00
17092.00
14736.00
9824.00
18248.00
11294.00
17391.00
17003.00
17598.00
13182.00
12976.00
16941.00
17279.00
9683.00
16824.00
13817.00
11299.00
12174.00
11539.00
22517.00
8665.00
17918.00
10948.00
18639.00
16830.00
17498.00
15820.00
16229.00
12931.00
16003.00
10390.00
17901.00
15448.00
13152.00
16051.00
17417.00
9123.00
16006.00
16752.00
15740.00
13612.00
15389.00
14386.00
13151.00
18745.00
22390.00
16134.00
